id,77ae5656e1b3992e8fbea4290e0b5b63,510e38e2ac64f3d36b3629eb9fcbb5f1,6d213e72169e53e08a512889e76f5a2b,076d60d6c268c2ef2320425f343234f7,1455f186d12ad849ef19e9496582e375,3103aaf2a3628d77f7a21308adf849a6,9acc4eb917299988d4d91c17db2d57aa,3a3a4c004552cd5c39a1d15896d158ea,57723724d44f911a548f4eccbcb22e70
id,รหัสเกษตร,รหัสแปลง,หมู่บ้าน,ลำดับแปลง,รายการแปลง,"ชนิดกาแฟ GI,Non-GI",รายละเอียดแปลง,มาตราฐานฟาร์ม,เจ้าหน้าที่ส่งเสริม
450964bc3ac181984a28a5c1fdd28ae3,1070413,1070413-P00255-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070413-P00255-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 7 , งาน: 3 , ตารางวา: 16 , จำนวนต้นกาแฟ: 2600",ไม่ใช่,ไม่ระบุ
c76f1240b6a741c6a032434463184451,1070418,1070418-P00256-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070418-P00256-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 5 , งาน: 0 , ตารางวา: 64 , จำนวนต้นกาแฟ: 2000",ไม่ใช่,ไม่ระบุ
7abf11bc0b2fce69a666b477bbcbf85a,1070418,1070418-P00257-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070418-P00257-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 1 , งาน: 2 , ตารางวา: 83 , จำนวนต้นกาแฟ: 400",ไม่ใช่,ไม่ระบุ
bcbbcc2e926ce061baadaaa7024401ab,1070433,1070433-P00258-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070433-P00258-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 0 , ตารางวา: 89 , จำนวนต้นกาแฟ: 800",ไม่ใช่,ไม่ระบุ
26734a3afe0d8ae6ad64992b1651e631,1070433,1070433-P00259-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070433-P00259-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 3 , ตารางวา: 91 , จำนวนต้นกาแฟ: 800",ไม่ใช่,ไม่ระบุ
c8b1eddd2584cb8ba472fb5587b835c0,1070433,1070433-P00260-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070433-P00260-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 6 , ตารางวา: 97 , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
d79a864f5e44328f9848731d6703bff5,1070435,1070435-P00261-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070435-P00261-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 7 , งาน: 1 , ตารางวา: 74 , จำนวนต้นกาแฟ: 2600",ไม่ใช่,ไม่ระบุ
2b9e60d16bbe350f62108d6438085399,1070435,1070435-P00262-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070435-P00262-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 2 , งาน: 3 , ตารางวา: 40 , จำนวนต้นกาแฟ: 900",ไม่ใช่,ไม่ระบุ
1e8ea199a3e3e49d49b4079923061630,1070435,1070435-P00263-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070435-P00263-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: 1 , งาน: 1 , ตารางวา: 53 , จำนวนต้นกาแฟ: 500",ไม่ใช่,ไม่ระบุ
6fb062fe6c54ae989a8c2b56c2a584bc,1070437,1070437-P00264-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070437-P00264-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 5 , งาน: 1 , ตารางวา: 14 , จำนวนต้นกาแฟ: 2000",ไม่ใช่,ไม่ระบุ
9568a706c2212c35e0d6228f0c7cbfc5,1070439,1070439-P00265-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070439-P00265-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 14 , งาน: 2 , ตารางวา: 15 , จำนวนต้นกาแฟ: 4000",ไม่ใช่,ไม่ระบุ
0c24a06c4f0cb1cb184be6e16c1d5cc9,1070441,1070441-P00266-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070441-P00266-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
2458c6d3246a3535f74560275322a893,1070451,1070451-P00267-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070451-P00267-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 6 , งาน: 2 , ตารางวา: 84 , จำนวนต้นกาแฟ: 2400",ไม่ใช่,ไม่ระบุ
420f7ae1ff38bb28fdf6ba7e2ffb99ea,1070458,1070458-P00268-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070458-P00268-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 7 , งาน: 2 , ตารางวา: 55 , จำนวนต้นกาแฟ: 2600",ไม่ใช่,ไม่ระบุ
30a514eaaf29992641001b39c34cc319,1070458,1070458-P00269-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070458-P00269-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 2 , งาน: 2 , ตารางวา: 93 , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
3ea8a9e5e4d9dba18d14f54da0e5000f,1070458,1070458-P00270-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070458-P00270-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
b3ccd23d777759ba20650838402f9ecf,1070467,1070467-P00271-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070467-P00271-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 4 , งาน: 1 , ตารางวา: 14 , จำนวนต้นกาแฟ: 1600",ไม่ใช่,ไม่ระบุ
8d192f9542da99e19f084a48e7c60efb,1070467,1070467-P00272-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070467-P00272-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: 3 , งาน: 0 , ตารางวา: 71 , จำนวนต้นกาแฟ: 1000",ไม่ใช่,ไม่ระบุ
c1e3272cc443d90c66acbc25a65608dc,1070473,1070473-P00273-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070473-P00273-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: นสร.2 , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
ab9c1f4a04ce40adafecc7b6a5d0dba5,1070480,1070480-P00274-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070480-P00274-อาข่าป่ากล้วย-อาราบิก้า Non-GI","อาราบิก้า Non-GI","ประเภทแปลง: ใต้ป่า , ชนิดกาแฟ GI/Non-GI: อาราบิก้า Non-GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
31d6e4940135db0773bacc7bc5ca2e1a,1070482,1070482-P00275-อาข่าป่ากล้วย,อาข่าป่ากล้วย,1,"1070482-P00275-อาข่าป่ากล้วย-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: ไม่ระบุ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: ไม่ระบุ",ไม่ใช่,ไม่ระบุ
9b7a530a695527cc865f6b0f8906ef5b,1070486,1070486-P00276-นวุติไซต์1,นวุติไซต์1,1,"1070486-P00276-นวุติไซต์1-อาราบิก้า GI","อาราบิก้า GI","ประเภทแปลง: นวุติ , ชนิดกาแฟ GI/Non-GI: อาราบิก้า GI , พื้นที่แปลง: ไร่: ไม่ระบุ , งาน: ไม่ระบุ , ตารางวา: ไม่ระบุ , จำนวนต้นกาแฟ: 4000",ไม่ใช่,ไม่ระบุ
